"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013755","1954-04-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  150",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-04-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   13",",,X","    0",",,X","    0",",,X","  189",",,X","  128",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-04-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  194",",,X","  122",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-04-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  194",",,X","  139",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-04-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   18",",,X","    0",",,X","    0",",,X","  283",",,X","  139",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-04-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  170",",,X","    0",",,X","    0",",,X","  250",",,X","   94",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-04-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  144",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-04-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  178",",,X","   72",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1954-05-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  139",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1954-05-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  278",",,X","  161",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-05-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   18",",,X","    0",",,X","    0",",,X","  272",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-05-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   48",",,X","    0",",,X","    0",",,X","  194",",,X","   89",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  161",",,X","   44",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  183",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  302",",,X","    0",",,X","    0",",,X","  172",",,X","   89",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  246",",,X","    0",",,X","    0",",,X","  200",",,X","  117",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   13",",,X","    0",",,X","    0",",,X","  183",",,X","  100",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  150",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X","    0",",,X","  183",",,X","   83",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  189",",,X","   78",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  156",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   48",",,X","    0",",,X","    0",",,X","  139",",,X","  111",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   13",",,X","    0",",,X","    0",",,X","  194",",,X","  111",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    8",",,X",,,,,"  267",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   74",",,X","    0",",,X","    0",",,X","  183",",,X","  133",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   30",",,X","    0",",,X","    0",",,X","  189",",,X","  122",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   79",",,X","    0",",,X","    0",",,X","  144",",,X","  106",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   61",",,X","    0",",,X","    0",",,X","  194",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  211",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  233",",,X","  100",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  289",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  222",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-05-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  244",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-05-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  278",",,X","  178",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-05-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1954-06-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-06-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  111",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   43",",,X","    0",",,X","    0",",,X","  222",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-06-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  200",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-06-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X","    0",",,X","  350",",,X","  217",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-06-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   23",",,X","    0",",,X","    0",",,X","  289",",,X","  217",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-06-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   48",",,X","    0",",,X","    0",",,X","  233",",,X","  194",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-06-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  211",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  206",",,X","  117",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-06-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  117",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  183",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1954-06-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  322",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-06-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  344",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-06-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-06-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-06-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-07-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   61",",,X","    0",",,X","    0",",,X","  322",",,X","  233",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-07-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  323",",,X","    0",",,X","    0",",,X","  306",",,X","  217",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-07-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  584",",,X","    0",",,X","    0",",,X","  261",",,X","  189",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-07-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  183",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   99",",,X","    0",",,X","    0",",,X","  322",",,X","  200",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-07-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   13",",,X","    0",",,X","    0",",,X","  239",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-07-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   41",",,X","    0",",,X","    0",",,X","  250",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-07-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  156",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1954-07-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-07-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   91",",,X","    0",",,X","    0",",,X","  300",",,X","  211",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-07-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  272",",,X","  183",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-07-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   23",",,X","    0",",,X","    0",",,X","  306",",,X","  217",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-07-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   58",",,X","    0",",,X","    0",",,X","  289",",,X","  189",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-07-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  189",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-07-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-07-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  244",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-08-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-08-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  283",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-08-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   71",",,X","    0",",,X","    0",",,X","  306",",,X","  217",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-08-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-08-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   71",",,X","    0",",,X","    0",",,X","  278",",,X","  200",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-08-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-08-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-08-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-08-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  650",",,X","    0",",,X","    0",",,X","  278",",,X","  194",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1954-08-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  163",",,X","    0",",,X","    0",",,X","  283",",,X","  189",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1954-08-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1954-08-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-08-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1954-08-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  278",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
